# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,536,0,2.180185594044069e-07
0,537,0,2.198479450951043e-07
0,538,0,2.251868630299421e-07
0,539,0,2.195974223728512e-07
0,540,0,2.25024784268488e-07
0,541,0,2.284752329593771e-07
0,542,0,2.320079801214689e-07
0,543,0,2.286649601839146e-07
0,544,0,2.259962324375212e-07
0,545,0,2.259616859357012e-07
0,546,0,2.262787982262506e-07
0,547,0,2.235952976092615e-07
0,548,0,2.194674799890964e-07
0,549,0,2.208376087637843e-07
0,550,0,2.191107748827906e-07
0,551,0,2.207583585279647e-07
0,552,0,2.191954671925213e-07
0,553,0,2.099738863950578e-07
0,554,0,1.971702930832213e-07
0,555,0,1.797842051177759e-07
0,556,0,1.604371161511262e-07
0,557,0,1.407117471436498e-07
0,558,0,1.065276198438544e-07
0,559,0,5.651939820602145e-08
